Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic		
3.22982e-005	30961.5	1	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.8125	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.441409	2.26564	2	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.483493	23.762	3	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.49943	62.7463	4	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.54117	23.9579	5	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.558477	57.7801	6	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.574516	62.3472	7	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.591473	58.9732	8	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.607484	62.46	9	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.624481	58.8318	10	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.642783	54.6391	11	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.659446	60.0138	12	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.679536	49.7751	13	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.697076	57.0125	14	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.713493	60.9142	15	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.733364	50.3232	16	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.750506	58.3366	17	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.767537	58.7161	18	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.784454	59.1121	19	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.801472	58.764	20	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.817471	62.5025	21	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.834557	58.5263	22	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.852158	56.8169	23	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.880294	35.541	24	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.941769	16.2667	25	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.958503	59.7615	26	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.975463	58.9596	27	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.03452	16.9336	28	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.0505	62.5721	29	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.0675	58.8224	30	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.08458	58.5563	31	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.1005	62.8201	32	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.11758	58.5252	33	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.13456	58.8904	34	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.15148	59.1174	35	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.16848	58.8245	36	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.18551	58.7015	37	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.20392	54.3238	38	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.22173	56.1419	39	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.23853	59.5274	40	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.25548	59.0068	41	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.27152	62.3308	42	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.28848	58.9837	43	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.30557	58.5159	44	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
