-9.18	-2.35	0.	
-9.18	-0.49086	0.	
-9.18	1.35443	0.	
-9.18	3.18594	0.	
-9.18	5.00377	0.	
-9.18	6.80801	0.	
-9.18	8.59874	0.	
-9.18	10.376	0.	
-9.18	12.14	0.	
-9.18	13.8907	0.	
-9.18	15.6283	0.	
-9.18	17.3528	0.	
-9.18	19.0643	0.	
-9.18	20.7629	0.	
-9.18	22.4486	0.	
-9.18	24.1217	0.	
-9.18	25.7821	0.	
-9.18	27.4299	0.	
-9.18	29.0653	0.	
-9.18	30.6883	0.	
-9.18	32.299	0.	
-9.18	33.8976	0.	
-9.18	35.4839	0.	
-9.18	37.0583	0.	
-9.18	38.6207	0.	
-9.18	40.1712	0.	
-9.18	41.71	0.	
-9.18	43.2371	0.	
-9.18	44.7526	0.	
-9.18	46.2566	0.	
-9.18	47.7491	0.	
-9.18	49.2303	0.	
-9.18	50.7003	0.	
-9.18	52.1591	0.	
-9.18	53.6068	0.	
-9.18	55.0435	0.	
-9.18	56.4693	0.	
-9.18	57.8843	0.	
-9.18	59.2886	0.	
-9.18	60.6822	0.	
-9.18	62.0653	0.	
-9.18	63.4379	0.	
-9.18	64.8001	0.	
-9.18	66.152	0.	
-9.18	67.4937	0.	
-9.18	68.8253	0.	
-9.18	70.1468	0.	
-9.18	71.4584	0.	
-9.18	72.7602	0.	
-9.18	74.0521	0.	
-9.18	75.3344	0.	
-9.18	76.6071	0.	
-9.18	77.8702	0.	
-9.18	79.1239	0.	
-9.18	80.3683	0.	
-9.18	81.6034	0.	
-9.18	82.8294	0.	
-9.18	84.0463	0.	
-9.18	85.2542	0.	
-9.18	86.4531	0.	
-9.18	87.6433	0.	
-9.18	88.8247	0.	
-9.18	89.9975	0.	
-9.18	91.1617	0.	
-9.18	92.3174	0.	
-9.18	93.4648	0.	
-9.18	94.6038	0.	
-9.18	95.7346	0.	
-9.18	96.8573	0.	
-9.18	97.972	0.	
-9.18	99.0787	0.	
-9.18	100.178	0.	
-9.18	101.269	0.	
-9.18	102.352	0.	
-9.18	103.428	0.	
-9.18	104.496	0.	
-9.18	105.557	0.	
-9.18	106.61	0.	
-9.18	107.657	0.	
-9.18	108.696	0.	
-9.18	109.728	0.	
-9.18	110.753	0.	
-9.18	111.771	0.	
-9.18	112.782	0.	
-9.18	113.786	0.	
-9.18	114.784	0.	
-9.18	115.775	0.	
-9.18	116.76	0.	
-9.18	117.739	0.	
-9.18	118.711	0.	
-9.18	119.677	0.	
-9.18	120.636	0.	
-9.18	121.59	0.	
-9.18	122.538	0.	
-9.18	123.48	0.	
-9.18	124.416	0.	
-9.18	125.346	0.	
-9.18	126.271	0.	
-9.18	127.19	0.	
-9.18	128.104	0.	
-9.18	129.013	0.	
-9.18	129.916	0.	
-9.18	130.814	0.	
-9.18	131.707	0.	
-9.18	132.595	0.	
-9.18	133.478	0.	
-9.18	134.356	0.	
-9.18	135.23	0.	
-9.18	136.099	0.	
-9.18	136.963	0.	
-9.18	137.823	0.	
-9.18	138.678	0.	
-9.18	139.529	0.	
-9.18	140.376	0.	
-9.18	141.219	0.	
-9.18	142.058	0.	
-9.18	142.892	0.	
-9.18	143.723	0.	
-9.18	144.55	0.	
-9.18	145.374	0.	
-9.18	146.193	0.	
-9.18	147.01	0.	
-9.18	147.823	0.	
-9.18	148.632	0.	
-9.18	149.438	0.	
-9.18	150.241	0.	
-9.18	151.041	0.	
-9.18	151.838	0.	
-9.18	152.632	0.	
-9.18	153.423	0.	
-9.18	154.212	0.	
-9.18	154.997	0.	
-9.18	155.781	0.	
-9.18	156.561	0.	
-9.18	157.21	0.	
-9.18	157.986	0.	
-9.18	158.761	0.	
-9.18	159.532	0.	
-9.18	160.302	0.	
-9.18	161.069	0.	
-9.18	161.834	0.	
-9.18	162.597	0.	
-9.18	163.358	0.	
-9.18	164.116	0.	
-9.18	164.872	0.	
-9.18	165.626	0.	
-9.18	166.378	0.	
-9.18	167.128	0.	
-9.18	167.876	0.	
-9.18	168.622	0.	
-9.18	169.365	0.	
-9.18	170.107	0.	
-9.18	170.846	0.	
-9.18	171.584	0.	
-9.18	172.319	0.	
-9.18	173.053	0.	
-9.18	173.784	0.	
-9.18	174.514	0.	
-9.18	175.242	0.	
-9.18	175.968	0.	
-9.18	176.692	0.	
-9.18	177.414	0.	
-9.18	178.134	0.	
-9.18	178.852	0.	
-9.18	179.569	0.	
-9.18	180.283	0.	
-9.18	180.996	0.	
-9.18	181.708	0.	
-9.18	182.417	0.	
-9.18	183.125	0.	
-9.18	183.831	0.	
-9.18	184.535	0.	
-9.18	185.238	0.	
-9.18	185.939	0.	
-9.18	186.638	0.	
-9.18	187.336	0.	
-9.18	188.032	0.	
-9.18	188.726	0.	
-9.18	189.419	0.	
-9.18	190.11	0.	
-9.18	190.8	0.	
-9.18	191.488	0.	
-9.18	192.175	0.	
-9.18	192.86	0.	
-9.18	193.544	0.	
-9.18	194.226	0.	
-9.18	194.907	0.	
-9.18	195.587	0.	
-9.18	196.265	0.	
-9.18	196.941	0.	
-9.18	197.617	0.	
-9.18	198.291	0.	
-9.18	198.963	0.	
-9.18	199.635	0.	
-9.18	200.305	0.	
-9.18	200.973	0.	
-9.18	201.641	0.	
-9.18	202.307	0.	
-9.18	202.972	0.	
-9.18	203.636	0.	
-9.18	204.298	0.	
-9.18	204.96	0.	
-9.18	205.62	0.	
-9.18	206.279	0.	
-9.18	206.937	0.	
-9.18	207.594	0.	
-9.18	208.25	0.	
-9.18	208.904	0.	
-9.18	209.558	0.	
-9.18	210.211	0.	
-9.18	210.862	0.	
-9.18	211.513	0.	
-9.18	212.162	0.	
-9.18	212.811	0.	
-9.18	213.459	0.	
-9.18	214.105	0.	
-9.18	214.751	0.	
-9.18	215.396	0.	
-9.18	216.04	0.	
-9.18	216.683	0.	
-9.18	217.326	0.	
-9.18	217.967	0.	
-9.18	218.608	0.	
-9.18	219.248	0.	
-9.18	219.887	0.	
-9.18	220.525	0.	
-9.18	221.163	0.	
-9.18	221.8	0.	
-9.18	222.436	0.	
-9.18	223.071	0.	
-9.18	223.706	0.	
-9.18	224.34	0.	
-9.18	224.974	0.	
-9.18	225.606	0.	
-9.18	226.239	0.	
-9.18	226.87	0.	
-9.18	227.502	0.	
-9.18	228.132	0.	
-9.18	228.762	0.	
-9.18	229.392	0.	
-9.18	230.021	0.	
-9.18	230.649	0.	
-9.18	231.277	0.	
-9.18	231.905	0.	
-9.18	232.532	0.	
-9.18	233.159	0.	
-9.18	233.785	0.	
-9.18	234.411	0.	
-9.18	235.037	0.	
-9.18	235.662	0.	
-9.18	236.287	0.	
-9.18	236.912	0.	
-9.18	237.536	0.	
-9.18	238.16	0.	
-9.18	238.784	0.	
-9.18	239.407	0.	
-9.18	240.031	0.	
-9.18	240.654	0.	
-9.18	241.277	0.	
-9.18	241.9	0.	
-9.18	242.522	0.	
-9.18	243.145	0.	
-9.18	243.767	0.	
-9.18	244.389	0.	
-9.18	245.012	0.	
-9.18	245.634	0.	
-9.18	246.256	0.	
-9.18	246.878	0.	
-9.18	247.396	0.	
-9.18	248.018	0.	
-9.18	248.64	0.	
-9.18	249.262	0.	
-9.18	249.884	0.	
-9.18	250.506	0.	
-9.18	251.128	0.	
