Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic		
2.59587e-005	38522.7	1	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.8125	-0.18037	0.472427	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.450164	2.22154	2	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.472427	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.499534	20.2554	3	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.472427	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.530022	32.7995	4	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	0.238044	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.546904	59.237	5	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.571416	40.7963	6	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.58884	57.3899	7	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.619051	33.1004	8	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.640048	47.6279	9	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.660566	48.7356	10	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.684081	42.5271	11	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.700871	59.5576	12	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.725359	40.8376	13	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.741863	60.5902	14	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.769732	35.882	15	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.785854	62.0275	16	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.804527	53.5521	17	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.828897	41.0338	18	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.850845	45.5626	19	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.866869	62.4072	20	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
0.883905	58.6986	21	0	(0)1	(0)3	(0)3	(0)1	(0)2	2.80887	-0.18037	3.66222e-003	-2.8125	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
