Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	Speed
1.05383e-003	948.922	1	0	1	2	2	1	1	0.	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.00993	0.497791	2	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.06136	19.4449	3	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.1113	20.0229	4	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.12775	60.7821	5	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.14375	62.4929	6	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.16075	58.8294	7	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.17754	59.5582	8	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.1955	55.695	9	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.21176	61.4952	10	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.22934	56.8838	11	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.24669	57.6249	12	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.26377	58.5487	13	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.28079	58.7699	14	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
2.29676	62.5944	15	0	1	2	2	1	1	7.38398e-003	3.14212e-003	0.	0.	0.	0.	0.	1.	0.	0.	0.	
