Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	DX	DY	DZ	HA	RHA	AccumulativeHeading(Y)	Speed	RSpeed	Dynamic	USRHIT	
2.98834e-005	33463.3	1	0	(0)1	(0)6	(0)6	(0)1	(0)3	0.	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.12118	0.891943	2	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.1671	21.7757	3	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.21692	20.0727	4	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.23489	55.657	5	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.25546	48.6172	6	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.2742	53.3525	7	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.29176	56.9515	8	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.31201	49.3729	9	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.33185	50.4073	10	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.3568	40.0807	11	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.37539	53.7786	12	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.40077	39.4066	13	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.41698	61.6933	14	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.4427	38.8812	15	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.45938	59.9517	16	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.47898	51.012	17	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.50218	43.1122	18	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.53402	31.4022	19	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.55327	51.9593	20	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.58197	34.8434	21	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.60246	48.7969	22	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.62475	44.8698	23	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.64693	45.0774	24	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.66852	46.3293	25	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.69224	42.1603	26	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.72596	29.6533	27	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.74298	58.7545	28	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.76207	52.3708	29	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.77897	59.1869	30	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.80477	38.7624	31	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.82916	40.9953	32	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.84729	55.1612	33	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.86823	47.7448	34	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.88802	50.5296	35	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.91124	43.0786	36	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.9284	58.2555	37	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.9469	54.0656	38	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
1.98295	27.7376	39	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
2.05202	14.4777	40	0	(0)1	(0)6	(0)6	(0)1	(0)3	5.48638e-002	-2.3122	0.	0.	0.	0.	0.	1.	0.	0.	1.	0.	0.	0.	0.	0.	0.	0	-1	
