Time	FPS	Frame	Crash	RB	RU	LU	LB	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	Speed
Time	FPS	Frame	0	-1	8	8	-1	0.	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	3.68063e-013	3.68032e-007	0.	0.	0.	0.	0.	1.	0.	0.	0.	
Time	FPS	Frame	0	-1	8	8	-1	2.04476e-008	3.68032e-007	0.	0.	5.55556e-002	0.	0.	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	8	8	-1	8.29316e-009	3.47552e-007	0.	4.91887e-008	0.111111	0.	2.0448e-008	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	8	8	-1	3.54372e-008	3.27826e-007	0.	9.67807e-008	0.166667	0.	3.97599e-008	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	9	9	-1	6.10733e-008	3.09715e-007	0.	1.42865e-007	0.222222	0.	5.7999e-008	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	9	9	-1	8.52851e-008	2.92382e-007	0.	1.87525e-007	0.277778	0.	7.52248e-008	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	9	9	-1	1.08152e-007	4.35637e-006	0.	2.30839e-007	0.333333	0.	9.14936e-008	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	9	9	-1	4.09775e-007	4.11439e-006	0.	8.18121e-007	0.388889	0.	3.33516e-007	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	9	9	-1	7.31054e-007	3.88583e-006	0.	1.3865e-006	0.444444	0.	5.62093e-007	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	10	10	-1	1.32106e-006	3.46608e-006	0.	2.47072e-006	0.555555	0.	9.81856e-007	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	10	10	-1	1.59171e-006	3.27344e-006	0.	2.98847e-006	0.61111	0.	1.17441e-006	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	10	10	-1	1.84732e-006	9.84207e-006	0.	3.49119e-006	0.666666	0.	1.35627e-006	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	10	10	-1	2.47297e-006	9.29528e-006	0.	4.88186e-006	0.722221	0.	1.90306e-006	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	10	10	-1	3.19881e-006	8.77888e-006	0.	6.22982e-006	0.777776	0.	2.41946e-006	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	11	11	-1	3.88433e-006	8.29117e-006	0.	7.53747e-006	0.833331	0.	2.90718e-006	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	11	11	-1	4.53176e-006	7.83056e-006	0.	8.80703e-006	0.888886	0.	3.3678e-006	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	11	11	-1	5.14323e-006	7.39551e-006	0.	1.00406e-005	0.944441	0.	3.80283e-006	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	11	11	-1	5.72072e-006	1.75899e-005	0.	1.12402e-005	0.999996	0.	4.2137e-006	1.	0.	0.	5.55556e-002	
Time	FPS	Frame	0	-1	11	11	-1	6.72159e-006	1.66127e-005	0.	1.38251e-005	1.05555	0.	5.19091e-006	1.	0.	0.	5.55556e-002	
