Time	FPS	Frame	Crash	RB	RU	LU	LB	OC	Dither	DAngle	swAngle	OX	OY	OZ	HX	HY	HZ	HA	AccumulativeHeading(Y)	Speed	Dynamic
3.59224e-005	27837.8	1	0	1	3	3	1	2	0.	2.35732e-004	4.23719	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.501112	1.99571	2	0	1	3	3	1	2	1.97704e-006	2.35732e-004	2.35481	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.563338	16.0704	3	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.648	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
0.582251	52.872	4	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.10697	1.90579	5	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.12376	59.5498	6	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.14075	58.8495	7	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.15772	58.9185	8	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.17373	62.4942	9	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.19074	58.7889	10	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.20673	62.5214	11	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.22373	58.8296	12	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.24073	58.8139	13	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.25773	58.839	14	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.27473	58.8066	15	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.29173	58.8348	16	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.30873	58.8192	17	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.32573	58.8233	18	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.34173	62.4919	19	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.35873	58.8233	20	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.37473	62.5013	21	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.39173	58.8181	22	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.40873	58.8212	23	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.42575	58.7858	24	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.44173	62.5403	25	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.45874	58.8212	26	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.47575	58.7659	27	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.49274	58.8735	28	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
1.50975	58.7951	29	0	1	3	3	1	2	1.97704e-006	2.35732e-004	1.41362	0.	0.	0.	0.	1.	0.	0.	0.	0.	0	
